1;6;209.49353021605975;1091.7952596607388;235.60293465887779;101.66565539298794;1666
1;4;6.979439604037907E-8;1101.321040899402;46.35446011539909;138.24350208506996;551
1;1;0.0012648733927562716;1161.1059332649384;63.12602731013371;149.84841058617656;1171
1;8;26.8445988495115;1149.6557360122954;232.23952272204264;326.27005802854313;2567
1;3;2.0703248537756735E-7;1138.583990782219;47.50907901786283;137.82617826264834;491
1;7;13.93003569747816;1176.4269775855323;469.7029406025362;386.94315596301;5094
1;2;0.002211386966109785;1119.4283017180214;73.51800299480492;166.04005370877255;1167
1;5;109.3826703353152;1206.5082285929877;143.3913301423343;117.85152106801861;558
2;7;6.082496506784992;1144.9066135646428;384.1602750316817;383.1062621042566;5222
2;3;2.1892617496632738E-7;1160.1976770837946;46.836884653977286;135.04165562552612;475
2;8;41.94334787554669;1139.1335641387068;226.2885224716467;315.80548789171473;2486
2;5;113.47364371100684;1123.8454149770628;145.71345117732795;117.62305402769825;502
2;2;0.0011088691341001322;1123.1245861101183;70.79239710885315;162.60620728120256;1314
2;6;131.27740977771418;1197.6356630523785;199.227331748011;115.04130784761368;1348
2;4;1.4048396224097814E-7;1137.4200889603767;45.13958621114854;134.9714347327055;476
2;1;0.0011952826580454712;1109.5525081806788;68.07557957092892;158.8596753385389;1131
3;8;27.745004899282094;1141.5522883476715;227.0414936445416;317.05676869727915;2492
3;2;0.0014620353114196405;1127.4104954714649;72.10545058064379;164.8514026326666;1108
3;7;1.8706159889474065;1162.3883316443212;348.09633290810905;379.77505664899354;5121
3;5;142.6279911252857;1122.9121702467555;155.458920474495;116.98859464428638;521
3;1;9.764248842429879E-4;1121.586135407834;68.49851639168779;158.87071551848285;1128
3;4;9.944994872057578E-8;1079.262501638609;44.76102238015156;132.8377053058804;466
3;3;2.487528263372951E-7;1185.122012709107;46.50661254573152;134.0637119578113;469
3;6;206.91956963809992;1123.6767309353027;211.10824190097642;111.96912337562854;1354
4;4;9.208019946527202E-8;1139.3159276563347;44.49698816676962;133.13950610136683;466
4;7;7.122336114432073;1135.1171871082418;352.40274727561945;381.1097248371629;5158
4;6;217.65794604821872;1185.730027496378;217.9440683624357;108.11232589482226;1371
4;3;5.0691483011178207E-8;1129.405617514755;45.20302213828177;131.82411742981125;466
4;1;8.430600646534003E-4;1063.645873867963;69.6597317004338;161.4924779113996;1114
4;2;0.0015846912610868458;1170.9412183013287;73.3073899855397;165.9440397235771;1275
4;5;78.09611966452724;1164.1626189978933;145.7219198265763;121.2424703979834;501
4;8;25.91138379497704;1155.9919141668154;220.42411428123438;313.80926455478084;2468
5;4;1.2967825568921398E-7;1134.9185187368766;44.02752589327215;131.73879940022883;469
5;8;22.804318033381378;1125.8653592845367;219.0785675551876;314.3126702904907;2473
5;1;0.001404026882710241;1145.7654726975456;70.58212292993201;162.35185057487476;1119
5;6;359.1894139058529;1107.7633806346237;249.35404548363638;119.02108971705724;1368
5;3;8.574431831220863E-8;1142.0809342496166;45.9599491878723;133.3984280089313;465
5;2;0.0015759228591605279;1100.7391930341312;72.14390097777182;164.1389842529928;1109
5;7;4.665906591755402;1243.5227159010087;341.52745858362186;380.2962604345247;5115
5;5;101.42737487377428;1148.083377284921;143.92307825285098;120.46569939078574;501
6;3;9.187033356283791E-8;1089.9111005271784;45.97532490856107;134.29997748275352;473
