"","Replicacao","Caso","MelhorResultado","PiorResultado","Media","DesvioPadrao","Tempo"
"61",11,"Caso1",1.50037203638931e-06,1104.57370118369,50.4750485298391,146.162795390274,4386
"62",11,"Caso6",764.756309758543,1171.45783731731,735.382502290625,34.138131196816,3849
"63",11,"Caso4",0.0412375415608039,1112.38149145218,98.5930233616081,190.043875151947,3969
"64",11,"Caso2",2.94132632916444e-07,1128.29152455408,46.2493681030531,140.085062791788,4418
"65",11,"Caso3",0.519812186925833,1186.61029728313,134.694210603925,208.194539606967,550
"66",11,"Caso5",780.492514691016,1148.69551165194,735.962951540914,49.6483556220073,806
"67",12,"Caso4",0.0376290836138651,1138.25531734419,99.0286400160959,190.354398191932,3976
"68",12,"Caso1",2.48520223067317e-06,1177.76619631937,50.4598414277344,146.175213706978,4384
"69",12,"Caso5",715.824488347716,1133.47819183731,734.669566364324,48.3978326478692,760
"70",12,"Caso3",0.82274189260977,1143.10216337639,135.292225195613,208.353103136499,551
"71",12,"Caso6",683.348287047253,1102.21967438762,731.310093396522,36.2407465155241,3866
"72",12,"Caso2",6.24979747954058e-07,1167.60130512943,46.2795371110157,140.039711224943,4385
"73",13,"Caso1",1.70167174928793e-06,1113.03766872646,50.3653058584186,145.938911618014,4397
"74",13,"Caso2",6.83151597513643e-07,1121.88555643788,46.2036971745902,139.808695850572,4387
"75",13,"Caso6",749.807231609542,1142.0574727353,732.916318777336,35.7582512083178,3854
"76",13,"Caso4",0.0300515014974962,1238.2681923504,99.1940698170903,190.625363092772,3957
"77",13,"Caso5",760.440028545799,1126.46819569428,736.905493016763,47.5175406081645,761
"78",13,"Caso3",0.450059316334546,1154.67295184061,135.694945886138,209.057178045387,558
"79",14,"Caso5",727.507870840519,1130.36477692774,736.674010154474,46.5299467412531,771
"80",14,"Caso4",0.0619237083943744,1110.06949226078,99.6716505987238,191.135670962269,3953
"81",14,"Caso2",5.518810439753e-07,1111.20183792591,46.3076378454266,140.135793957109,4385
"82",14,"Caso6",709.424670548308,1174.93531760715,731.436265332756,35.4636408359996,3880
"83",14,"Caso1",2.30816874591255e-06,1147.12184730544,50.2973014348436,145.678874099634,4371
"84",14,"Caso3",0.499754901892175,1213.99797302835,136.473039112286,209.706996175027,543
"85",15,"Caso3",0.605592093119981,1111.30340054175,136.581563495128,209.849788339537,549
"86",15,"Caso5",684.266329373655,1125.40423235037,733.677357837741,47.2370709060346,800
"87",15,"Caso2",1.23818176689383e-06,1126.84689483441,46.1461000060079,139.702709983568,4435
"88",15,"Caso4",0.0194040587464315,1117.77752361431,99.1529451420189,190.724928213009,3937
"89",15,"Caso6",746.48638671277,1116.41481979331,732.606297074554,34.9978610149601,3857
"90",15,"Caso1",2.34406888921512e-06,1135.65546578025,50.1209339250627,145.518587546437,4365
"91",16,"Caso5",742.440177584372,1169.02577514094,734.475824699258,46.2865246719354,780
"92",16,"Caso3",0.50154721722231,1089.48372784823,136.651875139847,209.907735036722,546
"93",16,"Caso6",722.65792568006,1160.82062345227,732.157495411124,34.484006575005,3859
"94",16,"Caso4",0.0793290364009636,1120.06535552134,99.7196886546662,191.275733143488,3959
"95",16,"Caso1",4.01892555146333e-06,1144.1552929404,49.9394444279593,145.245814767429,4382
"96",16,"Caso2",1.31833587602159e-06,1110.09154268612,46.1849977924991,139.616123378045,4401
"97",17,"Caso6",712.34510294696,1111.23402322203,731.155458212602,34.2136766935038,3875
"98",17,"Caso4",0.04973228343556,1181.13536540156,99.7364478636587,191.186474930952,3943
"99",17,"Caso3",0.524219552075351,1143.04309038168,136.181679094317,210.020855932052,534
"100",17,"Caso1",2.27483917569771e-06,1116.51954924555,49.9950026008791,145.258834100746,4456
"101",17,"Caso5",744.842530200593,1090.46897565972,735.379096867051,45.498603680395,772
"102",17,"Caso2",8.44301439428818e-07,1103.63421351192,46.4089901068721,139.933155748182,4407
"103",18,"Caso2",4.94147002427781e-07,1111.39274478468,46.4325126754032,139.895331300515,4383
"104",18,"Caso4",0.0269973340115257,1125.75749050943,100.017821263913,191.374362704692,3963
"105",18,"Caso3",0.698366944053987,1147.70343911908,136.408041192732,209.912475301902,553
"106",18,"Caso1",3.22830885579606e-06,1137.12099251389,49.9204828381253,145.020316334798,4379
"107",18,"Caso6",712.835769407878,1155.62776865675,730.29430816309,33.9813117552289,4276
"108",18,"Caso5",738.839479063704,1128.2571027214,735.869027755709,44.7095291607153,776
"109",19,"Caso1",2.85684211576154e-06,1119.63313782979,49.9489976911184,144.892795300041,4422
"110",19,"Caso3",0.447419418598429,1115.92325177487,137.075784182362,210.482745466589,549
"111",19,"Caso5",704.052174027714,1155.08146568037,734.488207763411,44.5040853455726,792
"112",19,"Caso4",0.022078792719185,1155.3113549346,99.4095324410335,190.505101962188,4036
"113",19,"Caso2",1.07374955859996e-06,1160.14519526602,46.3121292650803,139.728715584747,4432
"114",19,"Caso6",711.91310097933,1107.37309769148,729.479740448939,33.7677081176344,3923
"115",20,"Caso5",682.902084806142,1183.69168597833,732.270257121103,45.1394347130521,785
"116",20,"Caso4",0.028611738833547,1142.42862605929,98.8198617414028,189.717617278553,3978
"117",20,"Caso3",0.394003039288691,1203.72694868911,136.593344922147,209.932690469307,537
"118",20,"Caso6",707.332018538437,1149.91735389061,728.512694594085,33.6533701834978,3859
"119",20,"Caso2",1.49331549437193e-06,1249.9678115148,46.4900771520692,140.088218680418,4387
"120",20,"Caso1",1.17812578537269e-06,1139.2148717034,49.8840307249561,144.83335502129,4367
"121",21,"Caso6",739.853654696127,1093.06343731665,729.174333432533,33.3460356425919,3845
"122",21,"Caso3",0.547210135552291,1103.4420870712,136.777208223644,210.238308976664,581
"123",21,"Caso4",0.0449178249247097,1086.12916009584,98.7276742982592,189.344106950442,3962
"124",21,"Caso1",6.69947667120141e-07,1103.88189455583,49.8327119378774,144.755767939805,4372
"125",21,"Caso2",8.09171524451813e-07,1127.72189254736,46.4749954903753,140.289660439942,4371
"126",21,"Caso5",744.893699883959,1136.76615704571,733.075130142133,44.5577048249406,731
"127",22,"Caso3",0.502080911886537,1098.95632216486,136.998093382361,210.667802669694,568
"128",22,"Caso6",728.185074802103,1184.68830759294,729.255616645333,33.0108902117716,3849
"129",22,"Caso2",7.48976844988647e-07,1160.14568309209,46.5390271432313,140.200706037286,4397
"130",22,"Caso5",736.56385917513,1119.04321840397,733.471902601182,43.9732477671891,785
"131",22,"Caso4",0.056927955702804,1173.27877067075,98.8329496050325,189.431088170504,3963
"132",22,"Caso1",1.00477734576998e-06,1120.11528339859,49.7877054639346,144.660430610043,4395
"133",23,"Caso2",1.15267948785913e-06,1128.27013406368,46.7046963433797,140.611342244652,4376
"134",23,"Caso1",6.51229072445858e-06,1186.99139727618,49.9514105333309,144.78774048145,4374
"135",23,"Caso4",0.0331123594979772,1124.54892661119,98.9299421505474,189.345501469109,3965
"136",23,"Caso3",0.251171243622025,1087.19906635825,136.23519901257,210.357339139176,547
"137",23,"Caso5",613.878736655566,1082.4511549654,728.832184896064,49.380305211201,832
"138",23,"Caso6",712.915170421896,1195.68520289142,728.669418121124,32.8306384953677,3930
"139",24,"Caso1",1.45491583225521e-06,1153.30701917939,50.0002757820719,145.003538678596,4413
"140",24,"Caso3",0.356734894413307,1163.36224318955,135.878267968869,210.166874176423,546
"141",24,"Caso4",0.0191567814515565,1137.77251914937,98.8015627065029,189.505022482772,3977
"142",24,"Caso5",727.569373651638,1143.73625078864,728.953893058469,48.6088396209534,764
"143",24,"Caso6",736.959339741588,1203.44650456879,729.124655479231,32.5729270408621,3899
"144",24,"Caso2",7.27212750462058e-07,1087.33843602907,46.7520310593187,140.551134609514,4415
"145",25,"Caso1",3.54759549736627e-06,1187.44099653045,49.8735934900206,144.809365778997,4384
"146",25,"Caso3",0.396731207418156,1073.60430893732,135.97248537842,210.047679219735,573
"147",25,"Caso4",0.0227738393180061,1100.22573362857,99.3151596265202,190.165526166063,3931
"148",25,"Caso2",8.45436829877144e-07,1096.84324496755,46.9255807272528,140.947285818436,4382
"149",25,"Caso5",723.984207395885,1163.50768518412,728.992486285508,47.9992822147811,776
"150",25,"Caso6",767.478132876832,1174.06142903272,730.757320748548,33.1964312507728,3892
"151",26,"Caso2",1.08068229565106e-06,1101.11250532473,47.0954039574217,141.159870968154,4379
"152",26,"Caso3",0.35828208770738,1138.23878614549,135.816667431869,209.936054026226,583
"153",26,"Caso5",750.586873368155,1188.82560827269,729.967973204805,47.5305737451763,745
"154",26,"Caso4",0.0551826592874249,1079.12944724567,99.151961452849,189.935524086735,3968
"155",26,"Caso1",2.05647097573092e-06,1157.5404227117,50.070023235145,144.829343371898,4414
"156",26,"Caso6",747.283947334187,1150.0267188505,731.484753220324,33.0334619269048,3939
"157",27,"Caso6",706.934486848022,1100.80034883174,730.682312384248,33.0468201811942,3843
"158",27,"Caso5",700.757628324216,1131.87513980314,729.077620859131,47.2033776060478,749
"159",27,"Caso3",0.604665920794332,1085.1520877305,135.796037209861,209.858068279997,558
"160",27,"Caso1",2.42937039729441e-06,1139.93872969672,50.0528384672102,144.864740265013,4393
"161",27,"Caso2",1.31140450321254e-06,1140.89746942315,47.1115861158807,141.190370796675,4395
"162",27,"Caso4",0.0384838124807629,1130.16212875213,99.0521338892286,189.762055804225,3967
"163",28,"Caso3",0.583458402241831,1093.95432669846,135.664270084074,209.498032289618,552
"164",28,"Caso2",1.28425926959608e-06,1112.79872413836,47.179595197668,141.327010958689,4402
"165",28,"Caso6",746.64981362624,1136.48973804256,731.330747437637,32.8602154037132,4462
"166",28,"Caso4",0.0214930610397914,1087.81707854793,98.6735508766349,189.355626155571,3972
"167",28,"Caso1",4.05716605200723e-06,1155.94991792469,50.0383838873818,144.91927120314,4391
"168",28,"Caso5",702.035954857333,1121.06728851444,728.369841302437,46.9578243021509,782
"169",29,"Caso1",3.7293667674021e-06,1142.87008515374,50.2809984212998,145.250673811052,4415
"170",29,"Caso2",6.44810370431514e-07,1147.3795400668,47.1698092939505,141.375047644762,4431
"171",29,"Caso3",0.417756863832665,1107.35151033413,135.484610367944,209.614534140616,540
"172",29,"Caso5",716.330968059004,1211.30270596712,728.124951707082,46.4634358028746,786
"173",29,"Caso4",0.0321342142642607,1098.28288401001,98.6235223247805,189.143825573891,3994
"174",29,"Caso6",736.125068226725,1086.5551123505,731.575268882362,32.5520593117134,3850
"175",30,"Caso4",0.0428984950572158,1176.34757172869,98.3790508124227,188.874998772139,3998
"176",30,"Caso1",6.12986445958086e-06,1099.41397007396,50.3434939370646,145.3598792368,4392
"177",30,"Caso2",2.26180532081344e-07,1093.04621193845,47.0480043524811,141.161654699978,4386
"178",30,"Caso3",0.402962090729147,1131.72205659137,135.454332484148,209.766371820977,535
"179",30,"Caso6",740.294160797287,1182.01461460985,731.945156554554,32.3031773972262,3876
"180",30,"Caso5",686.105405472736,1154.79671181562,726.963400490002,46.5655707782292,779
